瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),矫沥(10m),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
232,玫救,2020-05-27 13:00,22.4,,1.7,270,42,999.5,1,,,7,3303,,33.9
232,玫救,2020-05-27 14:00,22.7,,3.1,270,43,999.7,1,,,6,2696,,34.2
232,玫救,2020-05-27 15:00,23,,2.7,270,42,999.2,1,,,5,2545,,32.7
232,玫救,2020-05-27 16:00,23.2,,2.6,270,43,998.8,0.8,,,6,2132,,30.9
232,玫救,2020-05-27 17:00,22.3,,2.8,320,44,998.9,1,,,5,2654,,28.4
232,玫救,2020-05-27 18:00,21.1,,2.2,270,46,998.7,1,,,7,4883,,24.2
232,玫救,2020-05-27 19:00,19.6,,2.2,320,53,999.4,0.6,,,6,4047,,20.2
232,玫救,2020-05-27 20:00,18,,2.3,340,62,999.6,0,,,5,2758,,17.4
232,玫救,2020-05-27 21:00,17,,1.1,290,68,1000.1,,,,3,1923,,16
232,玫救,2020-05-27 22:00,16,,0.2,0,71,1000.3,,,,4,1730,,15
232,玫救,2020-05-27 23:00,14.8,,0.4,0,78,1000.5,,,,3,1476,,14.2
232,玫救,2020-05-28 0:00,13.1,,0,0,90,1000.2,,,,4,1137,,13.7
232,玫救,2020-05-28 1:00,12.9,,0,0,91,1000.4,,,,7,821,,13.9
232,玫救,2020-05-28 2:00,12.7,,0,0,94,1000.3,,,,7,732,,14.1
232,玫救,2020-05-28 3:00,11.8,,0.8,110,97,1000,,,,3,474,,12.6
232,玫救,2020-05-28 4:00,10.7,,0.1,0,99,1000,,,,4,253,,11.8
232,玫救,2020-05-28 5:00,10.2,,0,0,100,1000.1,,,,5,246,,11.4
232,玫救,2020-05-28 6:00,10.5,,0,0,99,1000.3,0,,,3,382,,12.3
232,玫救,2020-05-28 7:00,11.7,,0.5,250,98,1000.5,0.4,,,9,423,,14.4
232,玫救,2020-05-28 8:00,14.1,,0.7,70,88,1000.6,0.3,,,7,628,,18.1
232,玫救,2020-05-28 9:00,16,,0.5,140,86,1000.8,0.1,,,8,576,,20.5
232,玫救,2020-05-28 10:00,18.7,,1.4,110,68,1000.3,0.7,,,1,999,,27
232,玫救,2020-05-28 11:00,20.9,,0.8,230,52,1000,1,,,0,1656,,31.7
232,玫救,2020-05-28 12:00,22.6,,0.7,180,39,999.7,1,,,5,3740,,36
232,玫救,2020-05-28 13:00,22.5,,2.6,250,44,999.3,1,,,8,3491,,37.6
232,玫救,2020-05-28 14:00,23.7,,2.3,290,42,998.9,1,,,6,3796,,38.9
232,玫救,2020-05-28 15:00,23.5,,,,40,998.7,,,,6,4547,,34.3
232,玫救,2020-05-28 16:00,23.1,,,,46,998.7,,,,5,2882,,33.2
232,玫救,2020-05-28 17:00,22.5,,,,50,998.9,,,,2,2474,,29.2
232,玫救,2020-05-28 18:00,22.1,,1.5,290,54,999.1,1,,,0,2453,,26.8
232,玫救,2020-05-28 19:00,20.6,,1.6,340,62,1000.1,0.9,,,2,2036,,22.3
232,玫救,2020-05-28 20:00,18.8,,1.4,320,74,1001,0,,,3,1336,,19.5
232,玫救,2020-05-28 21:00,17.5,,1,270,80,1001.9,,,,0,1152,,17.9
232,玫救,2020-05-28 22:00,16.4,,0.2,0,86,1002.6,,,,0,839,,16.8
232,玫救,2020-05-28 23:00,15.4,,0.8,230,91,1002.9,,,,0,635,,15.8
232,玫救,2020-05-29 0:00,14.4,,0,0,95,1003.1,,,,5,462,,15.1
232,玫救,2020-05-29 1:00,13.7,,0.8,250,97,1003.2,,,,6,465,,14.4
232,玫救,2020-05-29 2:00,13.7,,0.6,270,97,1003.8,,,,6,451,,14.4
232,玫救,2020-05-29 3:00,13,,0.9,290,99,1004.1,,,,0,319,,13.6
232,玫救,2020-05-29 4:00,12.5,,0,0,100,1004.5,,,,0,209,,13.2
232,玫救,2020-05-29 5:00,11.7,,0,0,99,1004.8,,,,0,303,,12.7
232,玫救,2020-05-29 6:00,11.7,,0,0,100,1005.5,0,,,0,287,,13
232,玫救,2020-05-29 7:00,13,,0.1,0,97,1006.1,0.7,,,0,454,,15
232,玫救,2020-05-29 8:00,15.8,,0.1,0,86,1006.4,1,,,0,626,,18.6
232,玫救,2020-05-29 9:00,18.4,,1.4,200,75,1006.3,1,,,0,659,,24
232,玫救,2020-05-29 10:00,20.6,,0.8,200,63,1006.1,1,,,0,1045,,30.1
232,玫救,2020-05-29 11:00,22.4,,1.4,160,60,1006.1,1,,,0,1381,,34.9
232,玫救,2020-05-29 12:00,23,,1.7,200,53,1005.8,0.9,,,3,2336,,35.4
232,玫救,2020-05-29 13:00,23.9,,1.2,90,48,1005.6,0.7,,,0,2938,,37.5
232,玫救,2020-05-29 14:00,25.4,,1.9,160,44,1005,0.9,,,0,3596,,40.7
232,玫救,2020-05-29 15:00,25.6,,2.9,320,39,1004.9,1,,,2,4097,,39.2
232,玫救,2020-05-29 16:00,25.9,,1.2,340,37,1004.6,1,,,0,3913,,38.2
232,玫救,2020-05-29 17:00,25.9,,1.2,320,41,1004.7,1,,,5,3589,,33.1
232,玫救,2020-05-29 18:00,25.1,,1.2,360,44,1004.7,0.6,,,7,3571,,28.2
232,玫救,2020-05-29 19:00,22.8,,0.4,0,52,1005.1,0,,,7,3059,,24.6
232,玫救,2020-05-29 20:00,20.9,,1,70,65,1005.7,0,,,7,2092,,21.6
232,玫救,2020-05-29 21:00,19.5,,0.1,0,75,1006.7,,,,8,1564,,20.2
232,玫救,2020-05-29 22:00,18.2,,0.1,0,84,1007.3,,,,7,1196,,18.9
232,玫救,2020-05-29 23:00,17.3,,0.4,0,88,1007.6,,,,6,898,,17.9
232,玫救,2020-05-30 0:00,16.4,,0,0,91,1007.6,,,,8,707,,17.5
232,玫救,2020-05-30 1:00,15.7,,0,0,95,1007.9,,,,8,500,,16.7
232,玫救,2020-05-30 2:00,15.2,,0.4,0,96,1007.9,,,,7,408,,16
232,玫救,2020-05-30 3:00,14.3,,0,0,98,1008.1,,,,4,246,,15.2
232,玫救,2020-05-30 4:00,13.6,,0,0,99,1008.3,,,,4,252,,14.6
232,玫救,2020-05-30 5:00,12.9,,0,0,99,1008.5,,,,0,282,,13.9
232,玫救,2020-05-30 6:00,13.4,,0,0,98,1009,0.3,,,4,583,,14.3
232,玫救,2020-05-30 7:00,15.2,,0.3,0,89,1009.3,1,,,0,1309,,16
232,玫救,2020-05-30 8:00,19.4,,1.2,110,67,1009.3,1,,,0,2450,,20
232,玫救,2020-05-30 9:00,21.9,,1.4,140,56,1009.1,1,,,0,2529,,26.3
232,玫救,2020-05-30 10:00,23.6,,1.8,50,53,1008.5,1,,,0,2283,,31.8
232,玫救,2020-05-30 11:00,25.2,,1.5,70,49,1008.3,1,,,3,2365,,37.1
232,玫救,2020-05-30 12:00,26.4,,1.5,70,44,1007.5,1,,,2,2861,,40.8
232,玫救,2020-05-30 13:00,26.7,,2.1,180,36,1007,1,,,6,3438,,41.2
232,玫救,2020-05-30 14:00,27.3,,2.1,110,35,1006.4,1,,,7,3681,,41.7
232,玫救,2020-05-30 15:00,27.8,,1.5,140,36,1005.5,1,,,6,3308,,41.9
232,玫救,2020-05-30 16:00,27.8,,1,250,37,1005.1,0.7,,,7,3656,,38.2
232,玫救,2020-05-30 17:00,27.7,,0.6,250,35,1004.7,0.6,,,5,3903,,34
232,玫救,2020-05-30 18:00,27.2,,0.8,250,37,1004.7,0.8,,,5,4414,,30.5
232,玫救,2020-05-30 19:00,25.3,,1.6,320,51,1004.9,0.8,,,7,1915,,27
232,玫救,2020-05-30 20:00,22.2,,0.6,230,60,1005.1,0,,,3,1386,,23
232,玫救,2020-05-30 21:00,20.6,,0.6,270,63,1005.3,,,,3,1546,,21
232,玫救,2020-05-30 22:00,20,,0.5,270,60,1005.8,,,,5,1468,,19.4
232,玫救,2020-05-30 23:00,18.5,,0,0,69,1006.1,,,,3,1458,,18.4
232,玫救,2020-05-31 0:00,16.8,,0.1,0,77,1006.3,,,,0,1177,,17.6
232,玫救,2020-05-31 1:00,16.1,,0.2,0,85,1006.2,,,,6,894,,17
232,玫救,2020-05-31 2:00,15.1,,0,0,91,1005.9,,,,6,686,,16.3
232,玫救,2020-05-31 3:00,14.4,,0.1,0,94,1005.7,,,,0,611,,15.6
232,玫救,2020-05-31 4:00,13.8,,0.1,0,95,1005.4,,,,4,508,,15.1
232,玫救,2020-05-31 5:00,13.1,,0,0,98,1005,,,,8,376,,14.5
232,玫救,2020-05-31 6:00,13.1,,0,0,98,1004.9,0,,,5,417,,14.6
232,玫救,2020-05-31 7:00,15.1,,0.5,360,90,1004.3,0.9,,,1,649,,16.5
232,玫救,2020-05-31 8:00,18.7,,0.6,290,74,1004.1,1,,,0,1018,,20.5
232,玫救,2020-05-31 9:00,21.3,,0.6,90,61,1003.9,1,,,0,979,,26.7
232,玫救,2020-05-31 10:00,23,,0.9,90,56,1003.7,1,,,0,1041,,32.6
232,玫救,2020-05-31 11:00,24.6,,0.5,70,51,1003.1,0.9,,,5,1627,,36
232,玫救,2020-05-31 12:00,25.7,,1.9,90,44,1001.8,0.6,,,8,2678,,40.1
232,玫救,2020-05-31 13:00,26.2,,2,180,40,1001.4,0.6,,,8,2822,,38.8
232,玫救,2020-05-31 14:00,25.9,,1.5,250,43,1000.4,0.2,,,9,3141,,39.6
232,玫救,2020-05-31 15:00,25.1,,1.6,230,47,1000.4,0.1,,,10,2809,,33
232,玫救,2020-05-31 16:00,25.1,,1.3,200,47,999.7,0,,,10,2707,,31.2
232,玫救,2020-05-31 17:00,24.1,,2.1,320,57,999.6,0,,,10,1528,,28.7
232,玫救,2020-05-31 18:00,23,,1.4,320,63,999.3,0,,,10,1021,,26.7
232,玫救,2020-05-31 19:00,21.7,,1.4,320,62,1000.1,0,,,10,1076,,24.2
232,玫救,2020-05-31 20:00,20.7,,1.7,290,67,1000.5,0,,,9,1084,,22.4
232,玫救,2020-05-31 21:00,19.9,,1.1,320,69,1001.1,,,,9,1053,,21.4
232,玫救,2020-05-31 22:00,19.5,,0.7,270,71,1001.5,,,,10,1047,,20.8
232,玫救,2020-05-31 23:00,19.2,,0.7,270,74,1001.3,,,,10,951,,20.5
232,玫救,2020-06-01 0:00,18.4,0,2.2,270,86,1001.5,,,,10,445,,19.5
232,玫救,2020-06-01 1:00,17.2,0,0.1,0,99,1001.3,,,,8,164,,19.3
232,玫救,2020-06-01 2:00,17.3,0,1.6,250,100,1001.4,,,,5,194,,18.9
232,玫救,2020-06-01 3:00,17.3,0.6,1.9,270,100,1001,,,,10,226,,18.6
232,玫救,2020-06-01 4:00,17.5,0.1,3,270,98,1001,,,,5,939,,18.3
232,玫救,2020-06-01 5:00,17.4,,1.3,270,99,1000.8,,,,8,1036,,18.4
232,玫救,2020-06-01 6:00,17.4,0,3.6,250,95,1001.2,0,,,6,1385,,17.9
232,玫救,2020-06-01 7:00,17.7,,2,270,94,1001.3,0,,,3,1508,,19.2
232,玫救,2020-06-01 8:00,18.5,,2.9,270,82,1001.7,0.8,,,1,2271,,20.9
232,玫救,2020-06-01 9:00,19.5,,3,270,73,1001.7,0.7,,,4,3015,,24.3
232,玫救,2020-06-01 10:00,21,,2.2,270,60,1001.3,1,,,0,3489,,30.1
232,玫救,2020-06-01 11:00,22.9,,3,320,43,1001.1,1,,,0,5764,,35.2
232,玫救,2020-06-01 12:00,23.9,,2.5,320,37,1001.1,1,,,1,4139,,38.5
232,玫救,2020-06-01 13:00,24.9,,3.8,320,32,1001,1,,,0,1679,,40.3
232,玫救,2020-06-01 14:00,24.6,,4.4,270,28,1000.9,1,,,1,1742,,40.9
232,玫救,2020-06-01 15:00,24.1,,3.2,320,26,1000.4,1,,,6,1948,,35.8
232,玫救,2020-06-01 16:00,24.8,,3.3,340,24,1000.1,1,,,0,2278,,37.5
232,玫救,2020-06-01 17:00,24.2,,3,320,23,999.6,1,,,0,2074,,32.8
232,玫救,2020-06-01 18:00,23,,3.4,270,39,1000.1,1,,,1,920,,28.6
232,玫救,2020-06-01 19:00,21.5,,2.3,270,44,1000.2,0.8,,,0,891,,23.3
232,玫救,2020-06-01 20:00,20.3,,2.6,270,45,1001.1,0,,,0,1305,,20.4
232,玫救,2020-06-01 21:00,17.9,,0.3,0,57,1001.2,,,,5,3177,,18.7
232,玫救,2020-06-01 22:00,15.9,,1.1,230,70,1001.3,,,,0,5693,,17.1
232,玫救,2020-06-01 23:00,14.5,,0.1,0,78,1001.4,,,,7,3942,,16.5
232,玫救,2020-06-02 0:00,13.5,,0,0,85,1001.5,,,,7,3505,,15.6
232,玫救,2020-06-02 1:00,12.8,,0,0,92,1001.2,,,,7,3154,,15.1
232,玫救,2020-06-02 2:00,11.8,,0,0,94,1000.9,,,,4,2795,,14.2
232,玫救,2020-06-02 3:00,11.9,,0.9,110,92,1000.6,,,,9,2775,,14.3
232,玫救,2020-06-02 4:00,11.9,,0,0,93,1000.3,,,,8,2825,,14.3
232,玫救,2020-06-02 5:00,11.9,,0.1,0,96,1000.3,,,,9,2110,,14.3
232,玫救,2020-06-02 6:00,12.5,,0.8,110,91,1000.7,0,,,10,2487,,14.7
232,玫救,2020-06-02 7:00,13.4,,0.9,250,90,1001.7,0,,,10,2392,,16.3
232,玫救,2020-06-02 8:00,14.7,,0.9,90,83,1001.4,0,,,10,2582,,17.8
232,玫救,2020-06-02 9:00,16.7,,0.6,90,75,1000.8,0,,,10,2261,,19.4
232,玫救,2020-06-02 10:00,17.8,,1.1,90,68,1000.7,0,,,10,2433,,20.8
232,玫救,2020-06-02 11:00,19.7,,1.2,230,60,1001,0,,,10,3027,,27.5
232,玫救,2020-06-02 12:00,21.2,,0.4,0,43,1000.8,0.2,,,10,4446,,29.4
232,玫救,2020-06-02 13:00,20.4,,1.7,360,50,1000.7,0,,,10,4542,,23.6
232,玫救,2020-06-02 14:00,20.9,0,3.9,110,58,996.9,0.1,,,9,4103,,26.4
232,玫救,2020-06-02 15:00,22.8,,2.3,160,39,996.2,0.8,,,7,4988,,30.6
232,玫救,2020-06-02 16:00,21.7,,1.5,230,43,996.1,0,,,10,5270,,25.2
232,玫救,2020-06-02 17:00,21.7,,1.5,230,43,996,0,,,10,4433,,24.2
232,玫救,2020-06-02 18:00,21.3,,0.8,200,44,996.1,0,,,10,4404,,22.1
232,玫救,2020-06-02 19:00,20.6,,0.3,0,52,996.3,0,,,6,3779,,21.4
232,玫救,2020-06-02 20:00,20.3,,0.3,0,56,996.3,0,,,10,4513,,20.1
232,玫救,2020-06-02 21:00,18.6,,0,0,68,996.8,,,,9,3620,,18.9
232,玫救,2020-06-02 22:00,18.1,,0.2,0,74,996.9,,,,9,2426,,18.9
232,玫救,2020-06-02 23:00,18.1,0,0,0,79,996.8,,,,4,1782,,19
232,玫救,2020-06-03 0:00,18,,0,0,83,996.7,,,,9,1733,,18.9
232,玫救,2020-06-03 1:00,18.1,,0,0,84,996.4,,,,7,1579,,18.8
232,玫救,2020-06-03 2:00,18.2,,0.2,0,84,996.4,,,,6,1228,,18.8
232,玫救,2020-06-03 3:00,18.1,,0,0,86,996.2,,,,7,325,,18.7
232,玫救,2020-06-03 4:00,18,0,0,0,91,996.3,,,,8,848,,18.7
232,玫救,2020-06-03 5:00,17.4,,1.1,110,98,995.8,,,,8,290,,18.5
232,玫救,2020-06-03 6:00,17.8,,0.6,110,98,995.7,0,,,10,323,,18.7
232,玫救,2020-06-03 7:00,17.9,0,0.3,0,100,995.7,0,,,10,220,,19.3
232,玫救,2020-06-03 8:00,19,,0.2,0,97,995.9,0,,,10,363,,21.8
232,玫救,2020-06-03 9:00,19.4,,1.1,110,95,996,0,,,10,418,,21.7
232,玫救,2020-06-03 10:00,21.3,,0.3,0,84,996,0,,,10,776,,26.6
232,玫救,2020-06-03 11:00,22.9,,0.4,0,73,995.9,0.2,,,9,1343,,30.9
232,玫救,2020-06-03 12:00,24.2,,1.1,230,61,995.6,0.9,,,7,1703,,40.4
232,玫救,2020-06-03 13:00,25.1,,2,250,54,995,0.9,,,6,1860,,41.6
232,玫救,2020-06-03 14:00,25.7,,2.4,140,54,993.9,1,,,7,2060,,43
232,玫救,2020-06-03 15:00,27.2,,1.4,230,53,993.4,0.9,,,2,2782,,43.2
232,玫救,2020-06-03 16:00,27,,2.2,180,51,992.7,1,,,0,3073,,40.9
232,玫救,2020-06-03 17:00,27.2,,2.3,200,48,992.5,1,,,0,2793,,37.4
232,玫救,2020-06-03 18:00,26.4,,2.2,200,52,992.4,1,,,2,2365,,31.9
232,玫救,2020-06-03 19:00,25.4,,1.8,230,56,993,0.8,,,5,2414,,27
232,玫救,2020-06-03 20:00,23.7,,1.6,270,73,993.4,0,,,6,1876,,24
232,玫救,2020-06-03 21:00,21.9,,0.8,270,86,994.1,,,,4,1469,,22.1
232,玫救,2020-06-03 22:00,20.8,,0.9,290,89,994.6,,,,1,1341,,20.8
232,玫救,2020-06-03 23:00,19.5,,0.2,0,95,994.5,,,,4,954,,19.8
232,玫救,2020-06-04 0:00,18.9,,0.1,0,98,994.7,,,,6,660,,20.1
232,玫救,2020-06-04 1:00,18.8,,0.6,140,97,994.7,,,,6,312,,19.4
232,玫救,2020-06-04 2:00,18.9,,0.9,110,97,994.5,,,,9,334,,20.1
232,玫救,2020-06-04 3:00,19.1,,0,0,98,994.5,,,,9,655,,20.3
232,玫救,2020-06-04 4:00,19.2,,0,0,97,994.3,,,,9,668,,20
232,玫救,2020-06-04 5:00,19,,0.1,0,97,994.3,,,,8,536,,19
232,玫救,2020-06-04 6:00,20.1,,0.5,290,96,994.7,0,,,10,554,,20.1
232,玫救,2020-06-04 7:00,20.7,,0,0,93,994.7,0,,,10,653,,21.8
232,玫救,2020-06-04 8:00,22,,0.4,0,84,995.1,0,,,7,952,,23.9
232,玫救,2020-06-04 9:00,23.2,,1.7,200,73,995,0.4,,,0,1545,,27.7
232,玫救,2020-06-04 10:00,24.1,,1.2,180,71,995.1,0.7,,,0,1634,,33.2
232,玫救,2020-06-04 11:00,25.2,,1.7,250,65,995,0.6,,,0,1687,,36.4
232,玫救,2020-06-04 12:00,27.2,,1.6,230,61,994.6,0.9,,,2,1932,,42.5
232,玫救,2020-06-04 13:00,27.6,,2.6,230,57,994.1,1,,,0,2108,,43.9
232,玫救,2020-06-04 14:00,28.1,,3,140,54,993.5,1,,,1,2339,,44.4
232,玫救,2020-06-04 15:00,28.5,,2.5,250,52,993.4,0.8,,,1,2302,,41.2
232,玫救,2020-06-04 16:00,29.6,,2.7,270,44,993.6,1,,,0,2151,,41.8
232,玫救,2020-06-04 17:00,28.9,,2.3,290,52,993.6,1,,,0,2415,,38
232,玫救,2020-06-04 18:00,27.5,,2.7,270,56,993.9,1,,,0,2719,,32.6
232,玫救,2020-06-04 19:00,25.8,,2.4,270,69,994.5,0.5,,,1,1784,,28.2
232,玫救,2020-06-04 20:00,24.1,,1.5,320,77,994.8,0,,,1,1812,,25.3
232,玫救,2020-06-04 21:00,23,,1.6,290,85,995.7,,,,6,1252,,23.7
232,玫救,2020-06-04 22:00,22.4,,1.5,270,88,996.6,,,,6,1103,,23.3
232,玫救,2020-06-04 23:00,22.6,,1.4,270,87,997.1,,,,9,966,,23.4
232,玫救,2020-06-05 0:00,22.4,,0.9,200,89,997.3,,,,9,916,,23.4
232,玫救,2020-06-05 1:00,22.1,,0.6,230,90,997.2,,,,9,953,,23.1
232,玫救,2020-06-05 2:00,21.9,,0.6,230,92,997.2,,,,9,728,,22.8
232,玫救,2020-06-05 3:00,21.7,,1,250,91,997,,,,9,652,,22.5
232,玫救,2020-06-05 4:00,21.3,,0.8,270,93,997.2,,,,9,645,,22.2
232,玫救,2020-06-05 5:00,20.8,,0.9,270,94,997.2,,,,5,546,,21.3
232,玫救,2020-06-05 6:00,20.7,,0.9,250,95,997.7,0,,,2,585,,21.6
232,玫救,2020-06-05 7:00,21.1,,0.5,270,93,998,0,,,0,663,,23
232,玫救,2020-06-05 8:00,21.8,,0.4,0,88,998.1,0,,,2,796,,24.9
232,玫救,2020-06-05 9:00,23,,1.7,270,79,998.5,0.4,,,6,1138,,28.8
232,玫救,2020-06-05 10:00,24.4,,1.4,230,68,998.4,1,,,6,1461,,35.6
232,玫救,2020-06-05 11:00,24.8,,1.4,250,62,998.1,1,,,4,1573,,40.1
232,玫救,2020-06-05 12:00,25.7,,1.8,250,59,998.1,1,,,5,1860,,42.1
232,玫救,2020-06-05 13:00,26.9,,1.4,270,54,997.5,1,,,4,1840,,44.4
232,玫救,2020-06-05 14:00,27.8,,0.9,250,49,997.1,1,,,5,2389,,43.5
232,玫救,2020-06-05 15:00,27.7,,2.1,270,39,996.8,0.9,,,8,3814,,42.1
232,玫救,2020-06-05 16:00,27.4,,2.1,270,44,996.6,0.8,,,5,2989,,36.9
232,玫救,2020-06-05 17:00,27.6,,1.6,290,47,996.4,0.8,,,6,2279,,36.4
232,玫救,2020-06-05 18:00,27.1,,1.5,320,52,996.6,0.7,,,8,1410,,32.5
232,玫救,2020-06-05 19:00,25.6,,1.7,340,57,997.1,0.7,,,5,1248,,27.8
232,玫救,2020-06-05 20:00,24.1,,1,290,54,997.6,0,,,7,2165,,24.9
232,玫救,2020-06-05 21:00,22.9,,1.3,270,49,998.5,,,,7,3170,,23.1
232,玫救,2020-06-05 22:00,21.8,,1.1,270,55,999.1,,,,8,2883,,22.2
232,玫救,2020-06-05 23:00,20.4,,0.2,0,68,999.3,,,,7,1196,,21.2
232,玫救,2020-06-06 0:00,19.2,,0,0,74,999.4,,,,7,1187,,20.4
232,玫救,2020-06-06 1:00,18.2,,0,0,80,999.5,,,,7,1445,,20.3
232,玫救,2020-06-06 2:00,17.5,,0,0,85,999.3,,,,7,1261,,19.4
232,玫救,2020-06-06 3:00,17.1,,0.4,0,88,999.2,,,,8,1096,,18.9
232,玫救,2020-06-06 4:00,16.4,,0,0,91,999.1,,,,7,950,,18.3
232,玫救,2020-06-06 5:00,15.8,,0,0,94,999.1,,,,7,780,,17.7
232,玫救,2020-06-06 6:00,15.8,,0,0,93,999.2,0,,,6,769,,17.9
232,玫救,2020-06-06 7:00,17.6,,0,0,89,999.2,0.4,,,2,723,,19.5
232,玫救,2020-06-06 8:00,20.5,,0.7,140,71,999.3,1,,,0,1022,,23.1
232,玫救,2020-06-06 9:00,23.6,,1.9,110,62,999.3,1,,,0,1279,,29.3
232,玫救,2020-06-06 10:00,24.7,,3.2,110,58,999.1,1,,,0,1727,,35
232,玫救,2020-06-06 11:00,26,,2.5,110,55,999.2,1,,,0,1588,,40.1
232,玫救,2020-06-06 12:00,27.3,,2.9,110,49,998.6,1,,,3,2092,,43.7
232,玫救,2020-06-06 13:00,28.1,,3.4,110,45,998.2,1,,,5,2221,,45.8
232,玫救,2020-06-06 14:00,29.4,,1.3,140,41,997.9,1,,,0,2389,,47.6
232,玫救,2020-06-06 15:00,29.8,,1,230,42,997.4,1,,,0,2537,,46.8
232,玫救,2020-06-06 16:00,30,,1.1,230,41,996.9,1,,,0,2437,,44.2
232,玫救,2020-06-06 17:00,29.4,,1.5,110,42,997.1,0.9,,,6,2385,,39
232,玫救,2020-06-06 18:00,28.9,,0.6,110,46,997.2,0.1,,,7,2243,,33.3
232,玫救,2020-06-06 19:00,26.6,,1.6,340,60,998,0,,,6,897,,29.6
232,玫救,2020-06-06 20:00,25.2,,0.9,290,66,998.8,0,,,6,761,,26.9
232,玫救,2020-06-06 21:00,24.5,,0.7,180,71,999.9,,,,4,1466,,26.3
232,玫救,2020-06-06 22:00,21.4,,1.5,200,73,1000.9,,,,5,1342,,23.5
232,玫救,2020-06-06 23:00,20.5,,0.3,0,74,1001.7,,,,6,1425,,22.7
232,玫救,2020-06-07 0:00,19.9,,0,0,77,1001.7,,,,4,1207,,21.7
232,玫救,2020-06-07 1:00,19.7,,0.7,250,82,1001.6,,,,2,1109,,21.1
232,玫救,2020-06-07 2:00,20,,0.2,0,83,1001.6,,,,7,1109,,21.9
232,玫救,2020-06-07 3:00,19.8,,0.1,0,84,1002,,,,9,1013,,21.3
232,玫救,2020-06-07 4:00,19.7,,0,0,87,1002.3,,,,9,948,,21.6
232,玫救,2020-06-07 5:00,19.7,,0.1,0,87,1002.8,,,,9,858,,21.6
232,玫救,2020-06-07 6:00,19.7,,0.5,70,88,1002.8,0,,,5,822,,21.6
232,玫救,2020-06-07 7:00,20.2,,0.4,0,86,1003.3,0,,,9,934,,22.5
